Player_id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,3-Jan,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Antony,br BRA,"DF,MF",Manchester United,eng Premier League,24.0,2000.0,8,0,141,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,0.0,0.73,5,6,7,6,3,50.0,3.83,1.91,0.0,0.0,15.8,0,0,0,1.0,1.0,0.17,-1.0,-1.0,56,69,81.2,688,111,0,0.1,0.2,-0.1,3,1,5,2,6,62,7,2,0,0,5,5,0,0,0,0,56,6,3,4,2,0,5,40.0,3,2,0,2,2,8,0,0,8,5.11,6,0,1,0,1,0,0,0.0,101,2,22,26,54,8,101,11,4,36.4,6,54.5,60,317,182,5,6,1,5,1,69,7,0,0,0,2,5,0,5,2,3,0,0,0,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Julian Araujo,mx MEX,DF,Bournemouth,eng Premier League,22.0,2001.0,12,7,497,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.0,0.01,4,14,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,178,225,79.1,3006,890,0,0.1,0.1,-0.1,1,17,3,2,14,198,27,2,0,0,9,25,0,0,0,0,178,10,5,4,6,0,12,41.7,7,3,0,3,6,16,18,0,5,0.91,5,0,0,0,0,0,0,0.0,275,20,90,136,55,2,275,1,0,0.0,1,100.0,126,482,258,4,3,0,5,2,149,22,2,0,0,7,2,1,9,6,5,0,0,0,29,3,9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Cameron Archer,eng ENG,FW,Southampton,eng Premier League,23.0,2001.0,35,13,1441,16.0,2,0,2,2,0,1,0,0,5.7,4.9,0.5,5.4,0.12,0.39,22,14,66,28,10,35.7,1.75,0.62,0.07,0.2,12.8,0,0,1,5.7,4.9,0.18,-3.7,-2.9,205,251,81.7,2612,367,0,0.5,0.7,-0.5,5,7,7,0,14,231,19,0,2,0,3,0,0,0,0,0,205,13,8,8,3,2,9,22.2,7,5,1,4,2,15,11,0,20,1.25,10,0,4,5,1,0,0,0.0,398,16,69,179,154,52,397,37,15,40.5,20,54.1,226,1182,564,22,10,14,40,26,274,66,0,0,0,16,13,8,3,2,8,0,0,0,35,9,30,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Joe Aribo,ng NGA,"MF,DF",Southampton,eng Premier League,28.0,1996.0,32,21,2013,22.4,3,0,3,3,0,0,1,0,2.7,2.7,1.6,4.3,0.13,0.19,36,75,65,17,7,41.2,0.76,0.31,0.18,0.43,14.0,0,0,0,2.7,2.7,0.16,0.3,0.3,929,1046,88.8,13689,2630,0,1.6,1.3,-1.6,16,51,4,1,75,1032,13,4,2,1,10,4,0,0,0,0,929,47,33,17,24,6,35,48.6,18,28,11,17,20,67,32,3,37,1.66,32,0,2,1,2,0,1,0.04,1271,52,313,670,299,44,1271,49,21,42.9,22,44.9,745,4068,2021,36,29,12,27,19,925,65,1,0,0,20,28,1,10,20,33,0,1,0,112,25,24,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Adam Armstrong,eng ENG,"FW,MF",Southampton,eng Premier League,27.0,1997.0,20,15,1248,13.9,2,2,4,2,0,1,4,0,3.3,2.3,1.2,3.5,0.29,0.32,25,21,79,25,7,28.0,1.8,0.5,0.08,0.29,16.6,0,0,1,3.3,2.3,0.09,-1.3,-0.3,231,288,80.2,3320,446,2,1.2,0.6,0.8,9,10,8,2,21,268,18,0,0,1,14,3,0,0,0,0,231,12,3,2,7,3,14,21.4,11,6,1,5,3,15,8,0,19,1.37,12,1,2,4,0,0,4,0.29,377,11,44,143,192,49,376,14,6,42.9,8,57.1,235,1324,599,25,13,6,11,18,286,79,4,0,0,12,5,9,14,3,3,0,0,0,23,5,9,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Harrison Armstrong,eng ENG,MF,Everton,eng Premier League,17.0,2007.0,3,0,48,0.5,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,0.0,0.82,1,1,0,1,0,0.0,1.87,0.0,0.0,0.0,5.8,0,0,0,0.4,0.4,0.37,-0.4,-0.4,7,15,46.7,149,15,0,0.1,0.0,-0.1,1,1,0,0,1,13,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,1,1.87,1,0,0,0,0,0,0,0.0,20,0,3,12,7,2,20,1,1,100.0,0,0.0,15,110,43,1,2,0,2,3,14,0,1,0,0,2,2,0,1,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Marco Asensio,es ESP,MF,Aston Villa,eng Premier League,28.0,1996.0,13,9,743,8.3,3,1,4,3,0,2,2,0,4.4,2.9,1.0,3.8,0.48,0.66,22,45,38,22,9,40.9,2.66,1.09,0.14,0.33,19.6,1,0,2,4.4,2.9,0.13,-1.4,0.1,242,313,77.3,3581,1081,1,1.0,1.2,0.0,16,20,11,2,45,271,39,14,2,1,38,0,23,11,1,0,242,7,5,0,7,0,9,33.3,6,7,1,6,2,9,3,0,35,4.24,22,7,1,1,3,1,3,0.36,386,6,38,158,200,30,384,19,12,63.2,5,26.3,242,1466,682,22,21,5,9,8,265,38,2,0,0,11,8,2,38,2,5,0,0,0,28,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Taiwo Awoniyi,ng NGA,FW,Nottingham Forest,eng Premier League,26.0,1997.0,26,3,416,4.6,1,0,1,1,0,0,0,0,2.1,2.1,0.1,2.2,0.22,0.48,6,7,20,10,4,40.0,2.16,0.87,0.1,0.25,12.6,0,0,0,2.1,2.1,0.21,-1.1,-1.1,61,96,63.5,705,157,0,0.1,0.1,-0.1,2,5,2,0,7,96,0,0,1,0,2,0,0,0,0,0,61,6,3,0,3,3,5,80.0,1,1,0,1,0,6,7,0,9,1.95,5,0,1,2,1,0,1,0.22,167,5,16,78,74,21,167,9,4,44.4,5,55.6,90,402,183,6,5,2,19,19,113,20,0,0,0,8,10,1,2,0,3,0,0,0,18,13,38,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,20.0,2003.0,34,22,1965,21.8,2,1,3,2,0,0,3,0,2.4,2.4,2.3,4.8,0.14,0.22,30,75,61,28,8,28.6,1.28,0.37,0.07,0.25,18.7,2,0,0,2.4,2.4,0.09,-0.4,-0.4,793,973,81.5,11915,3328,1,2.3,2.6,-1.3,30,55,18,4,75,880,92,34,10,1,69,3,37,27,6,1,793,59,32,15,31,13,56,46.4,30,24,6,18,20,79,26,0,61,2.79,36,13,3,3,4,2,6,0.27,1233,58,275,624,354,45,1233,45,18,40.0,18,40.0,655,3244,1466,30,25,6,38,22,801,61,3,0,0,37,26,3,69,20,32,0,1,0,118,16,20,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,32.0,1991.0,1,0,21,0.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0.0,2.17,0,0,1,1,0,0.0,4.29,0.0,0.0,0.0,5.5,0,0,0,0.5,0.5,0.46,-0.5,-0.5,8,10,80.0,167,4,0,0.0,0.0,0.0,1,0,0,0,0,8,2,0,0,1,1,0,1,1,0,0,8,1,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,1,4.29,1,0,0,0,0,0,0,0.0,12,0,0,7,5,1,12,0,0,0.0,0,0.0,6,25,12,0,0,0,0,1,9,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Jordan Ayew,gh GHA,"FW,MF",Leicester City,eng Premier League,32.0,1991.0,30,19,1638,18.2,5,0,5,4,1,1,5,0,3.2,2.4,1.1,3.5,0.22,0.24,49,46,86,31,8,25.8,1.7,0.44,0.13,0.5,18.8,4,1,1,3.2,2.4,0.08,1.8,1.6,401,540,74.3,5942,1216,0,1.1,1.5,-1.1,16,25,14,7,46,490,49,13,3,2,60,5,28,15,8,3,401,27,15,8,14,5,23,30.4,16,21,2,19,12,39,19,0,41,2.25,24,8,3,4,1,1,2,0.11,798,21,103,407,312,55,797,64,26,40.6,32,50.0,479,3374,1540,49,37,11,63,40,540,86,5,0,0,30,59,7,60,12,15,0,0,0,93,37,80,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,23.0,2001.0,5,3,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,17,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,273,304,89.8,4820,1473,0,0.0,0.1,0.0,0,37,1,0,17,288,15,5,0,1,0,0,0,0,0,0,273,9,6,5,4,0,5,80.0,1,2,2,0,6,15,12,2,0,0.0,0,0,0,0,0,0,0,0.0,336,31,138,186,13,0,336,1,0,0.0,1,100.0,177,660,340,3,5,0,1,0,247,2,0,0,0,6,2,0,0,6,6,0,0,0,18,8,2,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,26.0,1997.0,24,14,1139,12.7,1,2,3,1,0,0,3,0,1.7,1.7,1.5,3.3,0.24,0.26,58,35,121,28,6,21.4,2.21,0.47,0.04,0.17,17.3,2,0,0,1.7,1.7,0.06,-0.7,-0.7,277,390,71.0,4313,1055,2,1.5,3.0,0.5,16,16,20,2,35,369,18,0,5,1,34,1,17,9,0,0,277,7,5,2,3,2,11,27.3,8,6,0,6,3,10,12,0,38,3.01,23,1,8,3,3,0,4,0.32,545,18,77,155,323,70,545,57,22,38.6,24,42.1,348,2582,1371,58,23,34,35,25,390,121,3,0,0,12,18,3,34,3,5,1,0,0,59,6,9,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,20.0,2004.0,34,31,2661,29.6,3,1,4,3,0,0,8,1,3.1,3.1,1.3,4.4,0.14,0.15,43,118,29,44,11,25.0,1.49,0.37,0.07,0.27,25.5,1,0,0,3.1,3.1,0.07,-0.1,-0.1,1149,1314,87.4,19305,4741,1,1.3,1.2,-0.3,21,109,23,3,118,1289,23,10,7,3,9,3,0,0,0,0,1149,79,46,26,37,16,80,60.0,32,47,11,36,46,125,44,1,66,2.23,55,0,2,5,1,3,4,0.14,1697,94,410,994,339,12,1697,57,33,57.9,20,35.1,971,5692,2810,43,45,3,39,42,1035,29,8,1,1,40,48,0,9,46,46,0,2,0,197,39,26,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,30.0,1993.0,20,3,581,6.5,3,1,4,3,0,0,3,0,1.8,1.8,0.6,2.4,0.62,0.37,15,36,10,16,5,31.3,2.48,0.77,0.19,0.6,14.2,0,0,0,1.8,1.8,0.11,1.2,1.2,337,395,85.3,5232,1260,1,0.6,0.4,0.4,9,32,6,0,36,381,13,11,0,3,1,1,0,0,0,0,337,14,3,4,10,0,14,64.3,5,9,3,6,10,24,5,0,18,2.78,15,1,2,0,0,0,3,0.46,464,17,75,275,121,19,464,16,12,75.0,4,25.0,277,1560,733,15,15,2,7,8,328,10,3,0,0,8,3,0,1,10,3,0,0,0,43,6,4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Harvey Barnes,eng ENG,FW,Newcastle United,eng Premier League,26.0,1997.0,33,17,1755,19.5,9,4,13,9,0,0,0,0,7.2,7.2,4.0,11.2,0.67,0.57,93,83,192,63,20,31.7,3.23,1.03,0.14,0.45,15.1,0,0,0,7.2,7.2,0.11,1.8,1.8,474,607,78.1,6642,1989,4,4.0,4.6,0.0,26,25,41,9,83,590,15,3,5,1,47,10,2,0,0,0,474,16,9,4,6,6,11,27.3,8,8,2,6,6,22,15,1,64,3.27,44,1,7,6,6,0,9,0.46,810,17,97,257,462,128,810,64,24,37.5,33,51.6,561,4196,2467,93,48,47,33,23,647,192,0,0,0,15,22,5,47,6,9,0,0,0,55,6,15,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,24.0,1999.0,35,34,3074,34.2,1,0,1,1,0,0,7,0,1.0,1.0,0.1,1.2,0.03,0.03,39,116,15,14,4,28.6,0.41,0.12,0.07,0.25,15.3,0,0,0,1.0,1.0,0.07,0.0,0.0,1934,2155,89.7,34171,11961,0,0.1,0.4,-0.1,3,152,3,0,116,2025,128,48,0,10,8,8,0,0,0,0,1934,54,34,35,19,0,31,71.0,9,40,17,23,20,74,118,8,23,0.67,19,1,2,0,0,1,3,0.09,2463,324,1205,1151,132,19,2463,33,15,45.5,11,33.3,1571,8212,4940,39,20,5,34,8,1716,15,7,0,0,26,32,2,8,20,34,0,0,0,168,43,33,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,28.0,1996.0,30,30,2531,28.1,2,0,2,2,0,0,7,0,0.7,0.7,0.5,1.2,0.07,0.04,5,60,2,5,2,40.0,0.18,0.07,0.4,1.0,16.0,0,0,0,0.7,0.7,0.13,1.3,1.3,1564,1687,92.7,27781,8925,0,0.5,0.9,-0.5,5,72,1,0,60,1606,79,33,0,7,1,1,0,0,0,0,1564,36,19,23,13,0,31,51.6,15,47,36,11,56,92,190,5,16,0.57,15,0,0,1,0,0,0,0.0,2049,386,1091,924,41,15,2049,3,3,100.0,0,0.0,1046,3845,1742,5,5,1,9,3,1307,2,7,0,0,31,13,0,1,56,19,0,1,0,106,71,37,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,22.0,2001.0,4,2,331,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.09,0,5,0,1,0,0.0,0.27,0.0,0.0,0.0,9.1,0,0,0,0.3,0.3,0.32,-0.3,-0.3,202,224,90.2,3829,956,0,0.0,0.0,0.0,0,6,0,0,5,219,4,4,0,0,0,0,0,0,0,0,202,7,5,5,2,0,6,50.0,3,2,2,0,5,12,21,1,2,0.54,1,0,0,0,0,1,0,0.0,263,33,147,115,3,1,263,1,0,0.0,1,100.0,186,936,326,0,0,0,1,0,192,0,0,0,0,3,2,0,0,5,5,0,0,0,19,6,5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Wolverhampton Wanderers,eng Premier League,26.0,1998.0,35,20,1677,18.6,2,7,9,2,0,0,3,0,1.5,1.5,3.8,5.3,0.48,0.29,52,43,89,22,5,22.7,1.18,0.27,0.09,0.4,21.2,2,0,0,1.5,1.5,0.07,0.5,0.5,475,599,79.3,7404,1436,7,3.8,2.8,3.2,27,30,18,8,43,575,23,9,5,4,44,3,5,4,0,0,475,39,24,17,19,3,20,70.0,6,19,3,16,10,49,18,1,57,3.06,35,5,4,4,7,2,11,0.59,843,24,148,394,318,48,843,61,14,23.0,31,50.8,528,3269,1573,52,38,11,42,29,592,89,3,0,0,31,47,1,44,10,24,0,0,0,62,10,19,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Rodrigo Bentancur,uy URU,MF,Tottenham Hotspur,eng Premier League,27.0,1997.0,26,21,1645,18.3,2,0,2,2,0,0,9,0,1.3,1.3,0.4,1.7,0.11,0.1,28,100,34,22,5,22.7,1.2,0.27,0.09,0.4,17.4,0,0,0,1.3,1.3,0.06,0.7,0.7,946,1076,87.9,15392,3700,0,0.4,1.0,-0.4,10,109,13,2,100,1036,38,31,4,2,4,2,0,0,0,0,946,40,22,19,17,4,40,47.5,21,25,8,17,40,80,38,1,45,2.46,36,0,1,5,1,2,3,0.16,1302,76,323,774,216,24,1302,19,9,47.4,8,42.1,764,3568,1502,28,24,5,19,20,848,34,9,0,0,34,10,1,4,40,22,0,0,0,121,36,30,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sander Berge,no NOR,MF,Fulham,eng Premier League,26.0,1998.0,31,26,2224,24.7,0,0,0,0,0,0,6,0,0.4,0.4,0.6,1.0,0.0,0.04,29,124,9,3,1,33.3,0.12,0.04,0.0,0.0,8.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,1091,1193,91.5,19377,4626,0,0.6,0.6,-0.6,18,116,5,0,124,1152,41,40,3,7,3,1,0,0,0,0,1091,50,30,23,23,4,39,69.2,12,27,8,19,21,71,38,1,48,1.94,43,1,1,1,0,2,2,0.08,1384,81,374,799,217,14,1384,20,11,55.0,6,30.0,804,4467,2065,29,25,2,15,16,892,9,6,0,0,31,10,0,3,21,30,0,0,0,126,28,22,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Lucas Bergvall,se SWE,MF,Tottenham Hotspur,eng Premier League,18.0,2006.0,27,11,1212,13.5,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,0.07,0.09,33,49,31,12,2,16.7,0.89,0.15,0.0,0.0,19.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,629,720,87.4,10567,2202,1,0.6,0.8,0.4,11,53,7,3,49,675,44,21,0,8,21,10,8,5,2,0,629,39,19,14,20,5,32,53.1,15,18,8,10,24,63,22,3,22,1.63,16,4,0,2,0,0,4,0.3,885,36,188,478,232,22,885,45,21,46.7,20,44.4,531,3392,1634,33,21,4,20,19,586,31,3,0,0,20,17,0,21,24,19,0,0,0,73,9,8,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,21.0,2002.0,30,29,2482,27.6,0,1,1,0,0,0,1,0,0.3,0.3,1.4,1.7,0.04,0.06,40,70,78,3,0,0.0,0.11,0.0,0.0,0.0,17.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,1023,1321,77.4,16420,5859,1,1.4,1.7,-0.4,18,76,23,18,70,1067,246,40,1,2,97,189,17,14,2,0,1023,87,51,56,26,5,91,53.8,42,38,15,23,42,129,75,3,42,1.52,33,6,1,0,2,0,3,0.11,1614,115,577,722,329,17,1614,18,8,44.4,9,50.0,816,3948,1866,40,26,5,15,13,887,78,1,0,0,19,18,3,97,42,51,0,1,1,99,22,42,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Beto,gw GNB,FW,Everton,eng Premier League,26.0,1998.0,30,15,1534,17.0,8,0,8,8,0,0,2,0,8.2,8.2,1.2,9.4,0.47,0.55,15,16,77,49,23,46.9,2.87,1.35,0.16,0.35,13.1,0,0,0,8.2,8.2,0.17,-0.2,-0.2,156,268,58.2,2060,282,0,1.2,0.5,-1.2,12,7,8,1,16,264,4,0,1,2,4,0,1,0,0,0,156,14,6,2,8,4,8,62.5,3,12,2,10,4,18,24,1,26,1.52,16,0,3,3,4,0,1,0.06,520,29,51,233,242,86,520,38,19,50.0,17,44.7,267,1242,478,15,12,9,71,37,378,77,2,0,0,33,23,16,4,4,6,0,0,0,40,99,105,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,28.0,1996.0,10,1,184,2.0,0,0,0,0,0,0,1,0,0.6,0.6,1.1,1.7,0.0,0.82,3,15,13,5,1,20.0,2.45,0.49,0.0,0.0,17.9,0,0,0,0.6,0.6,0.11,-0.6,-0.6,70,102,68.6,1023,400,0,1.1,1.0,-1.1,9,9,7,2,15,91,10,1,1,1,10,1,6,2,2,1,70,14,5,7,6,1,4,75.0,1,3,0,3,5,19,2,0,16,7.83,13,0,0,1,0,2,0,0.0,148,5,20,72,57,12,148,3,1,33.3,0,0.0,58,254,163,3,1,1,7,4,75,13,1,0,0,3,2,0,10,5,5,0,0,0,14,6,4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
